nom,email,telephone,adresse,code_insee,site_web
Agence départementale d'information sur le logement (ADIL) - Val-d'Oise - Cergy-Pontoise,contact@adil95.org,"[{""valeur"": ""01 87 49 03 33"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Rue des Châteaux-Saint-Sylvère"", ""complement2"": ""Bâtiment G"", ""numero_voie"": ""Résidence La Croix-Saint Sylvère"", ""service_distribution"": """", ""code_postal"": ""95000"", ""nom_commune"": ""Cergy-Pontoise"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.0767885"", ""latitude"": ""49.0323031""}]",95127,"[{""libelle"": """", ""valeur"": ""https://www.adil95.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Vaucluse,conseils@adil84.fr,"[{""valeur"": ""04 90 16 34 34"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 rue Saint-Étienne"", ""service_distribution"": """", ""code_postal"": ""84000"", ""nom_commune"": ""Avignon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.80389022827"", ""latitude"": ""43.9505004883""}]",84007,"[{""libelle"": """", ""valeur"": ""https://www.adil84.fr""}]"
Agence départementale d'information sur le logement (ADIL) - Puy-de-Dôme,contact@adil63.org,"[{""valeur"": ""04 73 42 30 75"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'habitat"", ""complement2"": """", ""numero_voie"": ""129 avenue de la République"", ""service_distribution"": """", ""code_postal"": ""63100"", ""nom_commune"": ""Clermont-Ferrand"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.1076746"", ""latitude"": ""45.8199568""}]",63113,"[{""libelle"": """", ""valeur"": ""https://www.adil63.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Saône-et-Loire - Le Creusot,adil71@adil71.org,"[{""valeur"": ""03 85 39 30 70"", ""description"": ""tapez 1, du lundi, mardi, jeudi, vendredi de 9h à 12h15 et de 13h à 17h (sauf vendredi 16h30) et le mercredi de 9h à 12h et de 13h30 à 17h""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison des Parents"", ""complement2"": """", ""numero_voie"": ""70 avenue de la République"", ""service_distribution"": """", ""code_postal"": ""71200"", ""nom_commune"": ""Le Creusot"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.4428589"", ""latitude"": ""46.8061631""}]",71153,"[{""libelle"": """", ""valeur"": ""https://www.adil71.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Val-de-Marne,info@adil94.org,"[{""valeur"": ""01 48 98 03 48"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""48 avenue Pierre-Brossolette"", ""service_distribution"": """", ""code_postal"": ""94000"", ""nom_commune"": ""Créteil"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.46358990669"", ""latitude"": ""48.7902984619""}]",94028,"[{""libelle"": """", ""valeur"": ""https://www.adil94.org""}]"
Agence départementale d'information sur le logement (ADIL) - Nord - Lille,contact@adilnpdc.fr,"[{""valeur"": ""03 59 61 62 59"", ""description"": ""du lundi au vendredi de 08h30 à 12h30 et de 13h30 à 17h30, coût d'un appel local""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'habitat durable"", ""complement2"": """", ""numero_voie"": ""7 bis rue Racine"", ""service_distribution"": """", ""code_postal"": ""59000"", ""nom_commune"": ""Lille"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.07009005547"", ""latitude"": ""50.6313018799""}]",59350,"[{""libelle"": """", ""valeur"": ""https://www.adilnpdc.fr/""}]"
Agence départementale d'information sur le logement (ADIL) - Loire-Atlantique - Saint-Nazaire,contact.stnazaire@adil44.fr,"[{""valeur"": ""02 40 66 80 29"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""14 avenue Albert-de-Mun"", ""service_distribution"": """", ""code_postal"": ""44600"", ""nom_commune"": ""Saint-Nazaire"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-2.2077159"", ""latitude"": ""47.2781677""}]",44184,"[{""libelle"": """", ""valeur"": ""https://www.adil44.fr/""}]"
Agence départementale d'information sur le logement (ADIL) - Nord - Dunkerque,contact@adilnpdc.fr,"[{""valeur"": ""03 59 61 62 59"", ""description"": ""du lundi au vendredi de 08h30 à 12h30 et de 13h30 à 17h30, coût d'un appel local""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 rue de Beaumont"", ""service_distribution"": """", ""code_postal"": ""59140"", ""nom_commune"": ""Dunkerque"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.3785254"", ""latitude"": ""51.0326241""}]",59183,"[{""libelle"": """", ""valeur"": ""https://www.adilnpdc.fr/""}]"
Agence départementale d'information sur le logement (ADIL) - Hauts-de-Seine - Nanterre,adil92@adil92.org,"[{""valeur"": ""01 41 45 06 10"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""5 boulevard des Bouvets"", ""service_distribution"": """", ""code_postal"": ""92000"", ""nom_commune"": ""Nanterre"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.22152240000003"", ""latitude"": ""48.897921""}]",92050,"[{""libelle"": """", ""valeur"": ""https://www.adil92.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Martinique,adilmartinique@adil972.org,"[{""valeur"": ""05 96 71 48 45"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Immeuble Collier-Choux"", ""complement2"": ""Résidence de la Pointe"", ""numero_voie"": ""13 rue du Commerce"", ""service_distribution"": """", ""code_postal"": ""97200"", ""nom_commune"": ""Fort-de-France"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-61.0731052"", ""latitude"": ""14.6029099""}]",97209,"[{""libelle"": """", ""valeur"": ""https://www.adilmartinique.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Doubs - Montbéliard,contact@maisonhabitatdoubs.fr,"[{""valeur"": ""03 81 68 37 68"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 chemin de Ronde-du-Fort-Griffon"", ""service_distribution"": """", ""code_postal"": ""25000"", ""nom_commune"": ""Besançon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.01984596"", ""latitude"": ""47.2428474""}]",25228,"[{""libelle"": """", ""valeur"": ""https://www.maisonhabitatdoubs.fr/adil-du-doubs/""}]"
Agence départementale d'information sur le logement (ADIL) - Gard,courrier@adil30.org,"[{""valeur"": ""04 66 21 22 23"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""association d'information sur le logement (ADIL)"", ""complement2"": """", ""numero_voie"": ""7 rue Nationale"", ""service_distribution"": """", ""code_postal"": ""30000"", ""nom_commune"": ""Nîmes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.362077"", ""latitude"": ""43.839485""}]",30189,"[{""libelle"": """", ""valeur"": ""https://www.adil30.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Guadeloupe,secretariat@adil971.org,"[{""valeur"": ""05 90 89 43 63"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Résidence Loïc-Petit"", ""complement2"": ""Ilôt 5 n°501 Bergevin"", ""numero_voie"": ""Rue Ho-Chi-Minh"", ""service_distribution"": """", ""code_postal"": ""97110"", ""nom_commune"": ""Pointe-à-Pitre"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-61.540592193603516"", ""latitude"": ""16.246063232421875""}]",97101,"[{""libelle"": """", ""valeur"": ""https://www.adil971.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Vienne - Poitiers,conseils@adil86.com,"[{""valeur"": ""05 49 88 31 93"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 avenue René-Cassin"", ""service_distribution"": """", ""code_postal"": ""86360"", ""nom_commune"": ""Chasseneuil-du-Poitou"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.3365153"", ""latitude"": ""46.5808879""}]",86194,"[{""libelle"": """", ""valeur"": ""https://www.adil86.com""}]"
Agence départementale d'information sur le logement (ADIL) - Vienne - Châtellerault,conseils@adil86.com,"[{""valeur"": ""05 49 23 50 24"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""57 boulevard Blossac"", ""service_distribution"": """", ""code_postal"": ""86100"", ""nom_commune"": ""Châtellerault"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.5447341"", ""latitude"": ""46.8167794""}]",86066,"[{""libelle"": """", ""valeur"": ""https://www.adil86.com/""}]"
Agence départementale d'information sur le logement (ADIL) - Hautes-Alpes,accueil@adil05.org,"[{""valeur"": ""04 92 21 05 98"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""66 Boulevard Georges Pompidou"", ""service_distribution"": """", ""code_postal"": ""05000"", ""nom_commune"": ""Gap"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.081618"", ""latitude"": ""44.557694""}]",05061,"[{""libelle"": """", ""valeur"": ""https://adil04-05.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Savoie,accueil@adil73.org,"[{""valeur"": ""04 79 69 90 20"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Bâtiment Évolution"", ""complement2"": """", ""numero_voie"": ""25 rue Jean-Pellerin"", ""service_distribution"": """", ""code_postal"": ""73000"", ""nom_commune"": ""Chambéry"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.922512"", ""latitude"": ""45.579683""}]",73065,"[{""libelle"": """", ""valeur"": ""https://www.adil73.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Haut-Rhin - Mulhouse,contact@adil68.fr,"[{""valeur"": ""03 89 46 79 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""83 rue koechlin"", ""service_distribution"": """", ""code_postal"": ""68100"", ""nom_commune"": ""Mulhouse"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.334939"", ""latitude"": ""47.748001""}]",68224,"[{""libelle"": """", ""valeur"": ""https://www.adil68.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Orne,adil61@wanadoo.fr,"[{""valeur"": ""02 33 32 94 76"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""88 rue Saint-Blaise"", ""service_distribution"": """", ""code_postal"": ""61000"", ""nom_commune"": ""Alençon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.0928005"", ""latitude"": ""48.4333006""}]",61001,"[{""libelle"": """", ""valeur"": ""https://www.adil61.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Essonne,contact@adil91.com,"[{""valeur"": ""01 60 77 21 22"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison départementale de l'habitat"", ""complement2"": """", ""numero_voie"": ""1 boulevard de l'Écoute-S'Il-Pleut"", ""service_distribution"": """", ""code_postal"": ""91000"", ""nom_commune"": ""Évry"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.42167"", ""latitude"": ""48.6349""}]",91228,"[{""libelle"": """", ""valeur"": ""https://www.adil91.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Haute-Saône,contact@adil70-90.fr,"[{""valeur"": ""03 84 75 60 19"", ""description"": ""accueil téléphonique du lundi au vendredi de 9h00 à 12h30 et 13h30 à 17h""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""30 place Pierre-Renet"", ""service_distribution"": """", ""code_postal"": ""70000"", ""nom_commune"": ""Vesoul"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.1598029"", ""latitude"": ""47.6201961""}]",70550,"[{""libelle"": """", ""valeur"": ""https://www.adil70.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Vendée,contact@adil85.org,"[{""valeur"": ""02 51 44 78 78"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""33 rue de l'Atlantique"", ""service_distribution"": """", ""code_postal"": ""85000"", ""nom_commune"": ""La Roche-sur-Yon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.4465886"", ""latitude"": ""46.6852042""}]",85191,"[{""libelle"": """", ""valeur"": ""https://www.adil85.org""}]"
Agence départementale d'information sur le logement (ADIL) - Loiret et Eure-et-Loir,adil@adil45-28.org,"[{""valeur"": ""02 38 62 47 07"", ""description"": ""Du lundi au jeudi de 8h45 à 12h et de 13h30 à 17h30 et le vendredi de 8h30 à 12h et de 13h30 à 16h.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 bis rue Saint-Euverte"", ""service_distribution"": """", ""code_postal"": ""45000"", ""nom_commune"": ""Orléans"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.916619"", ""latitude"": ""47.902655""}]",45234,"[{""libelle"": """", ""valeur"": ""https://www.adil45-28.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Mayenne,contact@adil53.fr,"[{""valeur"": ""02 43 69 57 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""19 rue de l'Ancien-Évêché"", ""service_distribution"": """", ""code_postal"": ""53000"", ""nom_commune"": ""Laval"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.774404"", ""latitude"": ""48.066183""}]",53130,"[{""libelle"": """", ""valeur"": ""https://www.adil53.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Paris,info@adil75.org,"[{""valeur"": ""01 42 79 50 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""46 bis boulevard Edgar-Quinet"", ""service_distribution"": """", ""code_postal"": ""75014"", ""nom_commune"": ""Paris"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.32674002647"", ""latitude"": ""48.8405990601""}]",75114,"[{""libelle"": """", ""valeur"": ""https://www.adil75.org""}]"
Agence départementale d'information sur le logement (ADIL) - Indre,contact@adil36.org,"[{""valeur"": ""02 54 27 37 37"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Bâtiment I"", ""complement2"": """", ""numero_voie"": ""1 place Eugène-Rolland"", ""service_distribution"": """", ""code_postal"": ""36000"", ""nom_commune"": ""Châteauroux"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.703094"", ""latitude"": ""46.8102377""}]",36044,"[{""libelle"": """", ""valeur"": ""https://www.adil36.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Dordogne,contact@adil24.org,"[{""valeur"": ""05 53 09 89 89"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""175 rue Martha-Desrumaux"", ""service_distribution"": """", ""code_postal"": ""24000"", ""nom_commune"": ""Périgueux"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.705298"", ""latitude"": ""45.189032""}]",24322,"[{""libelle"": """", ""valeur"": ""https://www.adil24.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Nord - Roubaix,contact@adilnpdc.fr,"[{""valeur"": ""03 59 61 62 59"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""9-11 rue des Fabricants"", ""service_distribution"": """", ""code_postal"": ""59100"", ""nom_commune"": ""Roubaix"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.1714873"", ""latitude"": ""50.6902183""}]",59512,"[{""libelle"": """", ""valeur"": ""https://www.adilnord.fr""}]"
Agence départementale d'information sur le logement (ADIL) - Seine-et-Marne - Melun,info@adil77.org,"[{""valeur"": ""01 64 87 09 87"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""9 place Praslin"", ""service_distribution"": """", ""code_postal"": ""77000"", ""nom_commune"": ""Melun"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.657248"", ""latitude"": ""48.536985""}]",77288,"[{""libelle"": """", ""valeur"": ""https://www.adil77.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Oise,contact@adil60.fr,"[{""valeur"": ""03 44 48 61 30"", ""description"": ""La permanence téléphonique vous accueille du lundi au vendredi de 9h00 à 12h30 et de 13h30 à 17h00.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""17 rue Jean-Racine"", ""service_distribution"": """", ""code_postal"": ""60000"", ""nom_commune"": ""Beauvais"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.0819433"", ""latitude"": ""49.4330956""}]",60057,"[{""libelle"": """", ""valeur"": ""https://www.adil60.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Ain,adil@adil01.fr,"[{""valeur"": ""04 74 21 82 77"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""34 rue du Général-Delestraint"", ""service_distribution"": """", ""code_postal"": ""01000"", ""nom_commune"": ""Bourg-en-Bresse"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.2191997"", ""latitude"": ""46.196535""}]",01053,"[{""libelle"": """", ""valeur"": ""https://www.adil01.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Rhône - Lyon,contact@adilrhone.org,"[{""valeur"": ""04 78 52 84 84"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""9 rue Vauban"", ""service_distribution"": """", ""code_postal"": ""69006"", ""nom_commune"": ""Lyon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.842974"", ""latitude"": ""45.764888""}]",69386,"[{""libelle"": """", ""valeur"": ""https://www.adil69.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Finistère - Quimper,adil29@adil29.org,"[{""valeur"": ""02 98 46 37 38"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""23 rue Jean-Jaurès"", ""service_distribution"": """", ""code_postal"": ""29000"", ""nom_commune"": ""Quimper"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-4.09874010086"", ""latitude"": ""47.9934997559""}]",29232,"[{""libelle"": """", ""valeur"": ""https://www.adil29.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Nord - Valenciennes,contact@adilnpdc.fr,"[{""valeur"": ""03 59 61 62 59"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""32 avenue Albert-1er"", ""service_distribution"": """", ""code_postal"": ""59300"", ""nom_commune"": ""Valenciennes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.526672"", ""latitude"": ""50.359122""}]",59606,"[{""libelle"": """", ""valeur"": ""https://www.adilnord.fr/""}]"
Agence départementale d'information sur le logement (ADIL) - Lozère,contact.adil48@orange.fr,"[{""valeur"": ""04 66 49 36 65"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""12 bis avenue du Maréchal-Foch"", ""service_distribution"": """", ""code_postal"": ""48000"", ""nom_commune"": ""Mende"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.49762010574"", ""latitude"": ""44.5163002014""}]",48095,"[{""libelle"": """", ""valeur"": ""https://www.adil48.org/""}]"
Agence départementale d'information sur le logement (ADIL) - Haut-Rhin - Colmar,contact@adil68.fr,"[{""valeur"": ""03 89 21 75 35"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""16 A avenue de la Liberté"", ""service_distribution"": """", ""code_postal"": ""68000"", ""nom_commune"": ""Colmar"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.341475"", ""latitude"": ""48.076494""}]",68066,"[{""libelle"": """", ""valeur"": ""https://www.adil68.org""}]"
Agence départementale d'information sur le logement (ADIL) - Allier - Montluçon,contact@adil03.org,"[{""valeur"": ""04 70 28 42 04"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""4 quai Turgot"", ""service_distribution"": """", ""code_postal"": ""03100"", ""nom_commune"": ""Montluçon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.59243988991"", ""latitude"": ""46.3431015015""}]",03185,"[{""libelle"": """", ""valeur"": ""https://www.adil03.org""}]"
Agence départementale d'information sur le logement (ADIL) - Var - Draguignan,adil@adil83.org,"[{""valeur"": ""04 94 22 65 80"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Rond-point du 4-Décembre-1974"", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": """", ""code_postal"": ""83300"", ""nom_commune"": ""Draguignan"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.46009016037"", ""latitude"": ""43.5376014709""}]",83050,"[{""libelle"": """", ""valeur"": ""https://www.adil83.org""}]"
